is_late;average_delivery_days;delivery_time;review_score;customer_state;product_category_name_english;total_orders;total_revenue
0;7;medium delivery;2;RJ;"construction_tools_construction ";1;1308,18
0;8;medium delivery;2;RJ;"cool_stuff ";6;759,7
0;8;medium delivery;2;RJ;"costruction_tools_garden ";2;515,34
0;8;medium delivery;2;RJ;"electronics ";4;421,37
0;10;medium delivery;2;RJ;"fashion_bags_accessories ";3;301,31
0;8;medium delivery;2;RJ;"fashion_male_clothing ";1;82,19
0;14;medium delivery;2;RJ;"food ";1;114,96
0;10;medium delivery;2;RJ;"furniture_decor ";14;2292,75
0;7;medium delivery;2;RJ;"furniture_mattress_and_upholstery ";1;74,21
0;10;medium delivery;2;RJ;"garden_tools ";5;1358,91
0;10;medium delivery;2;RJ;"health_beauty ";12;1189,96
0;11;medium delivery;2;RJ;"home_appliances_2 ";1;254,95
0;11;medium delivery;2;RJ;"home_confort ";2;415,27
0;11;medium delivery;2;RJ;"home_construction ";2;292,03
0;9;medium delivery;2;RJ;"housewares ";11;1565,05
0;10;medium delivery;2;RJ;"luggage_accessories ";2;467,75
0;12;medium delivery;2;RJ;"office_furniture ";1;204,52
0;8;medium delivery;2;RJ;"party_supplies ";1;84,63
0;11;medium delivery;2;RJ;"perfumery ";4;578,44
0;8;medium delivery;2;RJ;"pet_shop ";1;99,22
0;10;medium delivery;2;RJ;"sports_leisure ";7;2310,44
0;10;medium delivery;2;RJ;"telephony ";6;248,38
0;9;medium delivery;2;RJ;"toys ";10;881
0;10;medium delivery;2;RJ;unknown;5;380,7
0;10;medium delivery;2;RJ;"watches_gifts ";10;1465,58
0;14;medium delivery;2;RN;"auto ";1;145,35
0;9;medium delivery;2;RN;"sports_leisure ";1;124,24
0;10;medium delivery;2;RO;"cool_stuff ";1;352,3
0;10;medium delivery;2;RS;"auto ";4;612,05
0;9;medium delivery;2;RS;"baby ";2;199,05
0;9;medium delivery;2;RS;"bed_bath_table ";4;428,75
0;11;medium delivery;2;RS;"computers_accessories ";8;1746,07
0;9;medium delivery;2;RS;"consoles_games ";1;192,12
0;14;medium delivery;2;RS;"cool_stuff ";1;332,46
0;11;medium delivery;2;RS;"electronics ";5;395,62
0;13;medium delivery;2;RS;"fixed_telephony ";1;188,66
0;7;medium delivery;2;RS;"food_drink ";1;105,66
0;12;medium delivery;2;RS;"furniture_decor ";4;521,88
0;11;medium delivery;2;RS;"health_beauty ";5;897,56
0;8;medium delivery;2;RS;"home_appliances_2 ";1;1472,47
0;8;medium delivery;2;RS;"housewares ";5;998,55
0;11;medium delivery;2;RS;"musical_instruments ";1;80,81
0;14;medium delivery;2;RS;"office_furniture ";1;307,3
0;14;medium delivery;2;RS;"perfumery ";1;85,14
0;11;medium delivery;2;RS;"pet_shop ";4;377,38
0;9;medium delivery;2;RS;"small_appliances ";1;126,59
0;12;medium delivery;2;RS;"sports_leisure ";3;390,31
0;9;medium delivery;2;RS;"stationery ";2;265,24
0;11;medium delivery;2;RS;"telephony ";4;171,32
0;9;medium delivery;2;RS;"watches_gifts ";5;1353,17
0;7;medium delivery;2;SC;"audio ";1;87,09
0;7;medium delivery;2;SC;"auto ";1;249,4
0;12;medium delivery;2;SC;"baby ";2;1065,99
0;14;medium delivery;2;SC;"bed_bath_table ";1;131,61
0;13;medium delivery;2;SC;"books_general_interest ";1;128,06
0;13;medium delivery;2;SC;"consoles_games ";1;35
0;13;medium delivery;2;SC;"cool_stuff ";4;634,64
0;12;medium delivery;2;SC;"electronics ";1;28,75
0;10;medium delivery;2;SC;"furniture_decor ";4;974,94
0;12;medium delivery;2;SC;"garden_tools ";1;173,88
0;8;medium delivery;2;SC;"housewares ";1;1442,79
0;7;medium delivery;2;SC;"party_supplies ";1;169,05
0;9;medium delivery;2;SC;"sports_leisure ";4;439,65
0;12;medium delivery;2;SC;"stationery ";1;84,56
0;10;medium delivery;2;SC;"telephony ";3;188,67
0;8;medium delivery;2;SC;"watches_gifts ";2;351,44
0;13;medium delivery;2;SE;"fashion_bags_accessories ";1;62,11
0;14;medium delivery;2;SE;"perfumery ";1;364,57
0;7;medium delivery;2;SP;"agro_industry_and_commerce ";1;1354,06
0;8;medium delivery;2;SP;"air_conditioning ";3;675,4
0;8;medium delivery;2;SP;"art ";2;237,18
0;10;medium delivery;2;SP;"audio ";3;83,05
0;9;medium delivery;2;SP;"auto ";25;4161,98
0;10;medium delivery;2;SP;"baby ";14;1922,37
0;9;medium delivery;2;SP;"bed_bath_table ";69;7870,39
0;8;medium delivery;2;SP;"computers ";1;1351,41
0;9;medium delivery;2;SP;"computers_accessories ";47;8569,94
0;11;medium delivery;2;SP;"consoles_games ";4;223,03
0;8;medium delivery;2;SP;"cool_stuff ";9;1139,84
0;8;medium delivery;2;SP;"drinks ";1;158,48
0;9;medium delivery;2;SP;"electronics ";8;496,02
0;11;medium delivery;2;SP;"fashion_bags_accessories ";5;430,24
0;8;medium delivery;2;SP;"fashion_shoes ";1;47,01
0;8;medium delivery;2;SP;"fixed_telephony ";2;631,96
0;9;medium delivery;2;SP;"furniture_decor ";34;3920,03
0;12;medium delivery;2;SP;"furniture_living_room ";1;126,52
0;11;medium delivery;2;SP;"garden_tools ";14;1601,82
0;9;medium delivery;2;SP;"health_beauty ";29;3287,88
0;12;medium delivery;2;SP;"home_appliances ";1;56,85
0;10;medium delivery;2;SP;"home_appliances_2 ";1;514,41
0;8;medium delivery;2;SP;"home_confort ";4;688,17
0;11;medium delivery;2;SP;"home_construction ";6;988,63
0;8;medium delivery;2;SP;"housewares ";22;4289,28
0;7;medium delivery;2;SP;"industry_commerce_and_business ";1;92,46
0;8;medium delivery;2;SP;"kitchen_dining_laundry_garden_furniture ";1;450,53
0;12;medium delivery;2;SP;"luggage_accessories ";2;446,46
0;11;medium delivery;2;SP;"market_place ";2;245,11
0;9;medium delivery;2;SP;"musical_instruments ";5;567,95
0;10;medium delivery;2;SP;"office_furniture ";12;2528,23
0;10;medium delivery;2;SP;"perfumery ";11;1574,84
0;10;medium delivery;2;SP;"pet_shop ";5;648,75
0;9;medium delivery;2;SP;"small_appliances ";2;180,79
0;7;medium delivery;2;SP;"small_appliances_home_oven_and_coffee ";1;614,45
0;9;medium delivery;2;SP;"sports_leisure ";33;5828,68
0;8;medium delivery;2;SP;"stationery ";6;612,13
0;9;medium delivery;2;SP;"telephony ";22;2608,02
0;10;medium delivery;2;SP;"toys ";8;1397,18
0;8;medium delivery;2;SP;unknown;7;629,08
0;10;medium delivery;2;SP;"watches_gifts ";25;5207,78
0;14;medium delivery;2;TO;"health_beauty ";1;189,33
0;11;medium delivery;3;AC;"computers_accessories ";1;318,3
0;11;medium delivery;3;AL;"auto ";1;137,65
0;13;medium delivery;3;AL;"bed_bath_table ";1;48,05
0;12;medium delivery;3;AL;"computers_accessories ";1;135,74
0;11;medium delivery;3;AL;"consoles_games ";1;665,44
0;14;medium delivery;3;AL;"telephony ";1;1063,09
0;13;medium delivery;3;AM;"garden_tools ";1;159,32
0;11;medium delivery;3;BA;"auto ";4;1724,39
0;11;medium delivery;3;BA;"bed_bath_table ";3;365,52
0;11;medium delivery;3;BA;"computers ";1;626,76
0;11;medium delivery;3;BA;"computers_accessories ";7;907,83
0;7;medium delivery;3;BA;"consoles_games ";1;73,37
0;9;medium delivery;3;BA;"construction_tools_construction ";2;960,71
0;10;medium delivery;3;BA;"construction_tools_lights ";1;79,44
0;9;medium delivery;3;BA;"construction_tools_safety ";3;663,62
0;11;medium delivery;3;BA;"cool_stuff ";3;332,19
0;12;medium delivery;3;BA;"electronics ";3;232,94
0;10;medium delivery;3;BA;"fashion_bags_accessories ";3;171,53
0;12;medium delivery;3;BA;"fashion_underwear_beach ";1;172,53
0;9;medium delivery;3;BA;"food_drink ";1;85,68
0;12;medium delivery;3;BA;"furniture_decor ";6;874,9
0;10;medium delivery;3;BA;"garden_tools ";3;434,81
0;11;medium delivery;3;BA;"health_beauty ";7;1268,19
0;9;medium delivery;3;BA;"home_appliances ";2;174,55
0;10;medium delivery;3;BA;"housewares ";8;899,56
0;12;medium delivery;3;BA;"luggage_accessories ";2;413,2
0;9;medium delivery;3;BA;"office_furniture ";1;126,43
0;9;medium delivery;3;BA;"perfumery ";2;252,27
0;8;medium delivery;3;BA;"pet_shop ";2;310,45
0;12;medium delivery;3;BA;"sports_leisure ";6;468,87
0;11;medium delivery;3;BA;"stationery ";1;44,21
0;11;medium delivery;3;BA;"telephony ";6;557,26
0;12;medium delivery;3;BA;"toys ";5;522,95
0;13;medium delivery;3;BA;unknown;5;444,55
0;10;medium delivery;3;BA;"watches_gifts ";13;1607,4
0;13;medium delivery;3;CE;"auto ";2;385,69
0;12;medium delivery;3;CE;"bed_bath_table ";1;576,56
0;11;medium delivery;3;CE;"construction_tools_construction ";2;437,8
0;12;medium delivery;3;CE;"cool_stuff ";2;868,91
0;13;medium delivery;3;CE;"furniture_decor ";3;532,38
0;14;medium delivery;3;CE;"health_beauty ";2;472,48
0;11;medium delivery;3;CE;"luggage_accessories ";1;529,34
0;13;medium delivery;3;CE;"pet_shop ";1;50,65
0;10;medium delivery;3;CE;"sports_leisure ";4;405,87
0;11;medium delivery;3;CE;"telephony ";2;328,51
0;10;medium delivery;3;CE;"watches_gifts ";1;48,11
0;8;medium delivery;3;DF;"auto ";3;862,7
0;11;medium delivery;3;DF;"baby ";1;30,22
0;11;medium delivery;3;DF;"bed_bath_table ";4;627,29
0;11;medium delivery;3;DF;"computers_accessories ";3;278,82
0;8;medium delivery;3;DF;"construction_tools_safety ";1;421,67
0;12;medium delivery;3;DF;"cool_stuff ";2;540,52
0;8;medium delivery;3;DF;"costruction_tools_garden ";1;136,08
0;12;medium delivery;3;DF;"electronics ";1;28,93
0;13;medium delivery;3;DF;"fashion_bags_accessories ";2;103
0;10;medium delivery;3;DF;"food_drink ";2;163,52
0;12;medium delivery;3;DF;"furniture_decor ";7;900,28
0;11;medium delivery;3;DF;"garden_tools ";2;198,57
0;10;medium delivery;3;DF;"health_beauty ";10;1606,63
0;11;medium delivery;3;DF;"housewares ";7;711,42
0;9;medium delivery;3;DF;"kitchen_dining_laundry_garden_furniture ";1;664,76
0;12;medium delivery;3;DF;"luggage_accessories ";2;154,95
0;10;medium delivery;3;DF;"perfumery ";8;976,06
0;10;medium delivery;3;DF;"pet_shop ";4;881,29
0;10;medium delivery;3;DF;"sports_leisure ";6;1087,23
0;12;medium delivery;3;DF;"stationery ";1;204,32
0;10;medium delivery;3;DF;"telephony ";3;120,11
0;9;medium delivery;3;DF;"toys ";3;576,47
0;10;medium delivery;3;DF;"watches_gifts ";7;1266,05
0;9;medium delivery;3;ES;"audio ";2;132,37
0;14;medium delivery;3;ES;"auto ";1;159,66
0;10;medium delivery;3;ES;"baby ";1;112,98
0;9;medium delivery;3;ES;"bed_bath_table ";10;1393,18
0;12;medium delivery;3;ES;"computers_accessories ";4;364,71
0;8;medium delivery;3;ES;"cool_stuff ";2;244,17
0;10;medium delivery;3;ES;"electronics ";2;295
0;12;medium delivery;3;ES;"fashion_bags_accessories ";2;88,63
0;11;medium delivery;3;ES;"fixed_telephony ";1;31,05
0;11;medium delivery;3;ES;"furniture_decor ";4;509,81
0;12;medium delivery;3;ES;"garden_tools ";4;562,57
0;10;medium delivery;3;ES;"health_beauty ";5;374,33
0;12;medium delivery;3;ES;"home_appliances ";2;223,84
0;8;medium delivery;3;ES;"home_confort ";1;252,89
0;11;medium delivery;3;ES;"housewares ";3;455,78
0;8;medium delivery;3;ES;"musical_instruments ";2;204,14
0;8;medium delivery;3;ES;"perfumery ";3;390,08
0;12;medium delivery;3;ES;"sports_leisure ";4;549,47
0;8;medium delivery;3;ES;"stationery ";2;157,82
0;10;medium delivery;3;ES;"telephony ";9;821,16
0;10;medium delivery;3;ES;"toys ";6;659,44
0;11;medium delivery;3;ES;unknown;2;136,47
0;11;medium delivery;3;ES;"watches_gifts ";3;384,33
0;11;medium delivery;3;GO;"air_conditioning ";1;99,65
0;9;medium delivery;3;GO;"art ";1;123,27
0;11;medium delivery;3;GO;"auto ";5;313,79
0;9;medium delivery;3;GO;"baby ";1;126,92
0;12;medium delivery;3;GO;"bed_bath_table ";6;925,73
0;10;medium delivery;3;GO;"computers_accessories ";7;1013,66
0;13;medium delivery;3;GO;"consoles_games ";1;55,57
0;12;medium delivery;3;GO;"construction_tools_construction ";2;142,84
0;10;medium delivery;3;GO;"cool_stuff ";3;440,81
0;11;medium delivery;3;GO;"electronics ";2;70,37
0;12;medium delivery;3;GO;"fashion_bags_accessories ";3;185,52
0;14;medium delivery;3;GO;"fashion_underwear_beach ";1;78,42
0;12;medium delivery;3;GO;"fixed_telephony ";1;31,09
0;11;medium delivery;3;GO;"furniture_decor ";6;1247,26
0;10;medium delivery;3;GO;"furniture_living_room ";1;149,16
0;10;medium delivery;3;GO;"garden_tools ";5;995,67
0;10;medium delivery;3;GO;"health_beauty ";4;436,44
0;14;medium delivery;3;GO;"home_confort ";1;291,72
0;11;medium delivery;3;GO;"home_construction ";2;243,8
0;11;medium delivery;3;GO;"housewares ";8;983,22
0;7;medium delivery;3;GO;"industry_commerce_and_business ";1;83,59
0;12;medium delivery;3;GO;"luggage_accessories ";1;145,71
0;14;medium delivery;3;GO;"musical_instruments ";1;544,9
0;14;medium delivery;3;GO;"office_furniture ";1;148,19
0;10;medium delivery;3;GO;"perfumery ";2;266,64
0;10;medium delivery;3;GO;"sports_leisure ";7;1138,88
0;14;medium delivery;3;GO;"stationery ";1;186,57
0;11;medium delivery;3;GO;"telephony ";5;299,4
0;14;medium delivery;3;GO;"watches_gifts ";2;437,68
0;13;medium delivery;3;MA;"computers_accessories ";2;195,5
0;13;medium delivery;3;MA;"electronics ";1;64,5
0;14;medium delivery;3;MA;"fashion_bags_accessories ";1;83,15
0;9;medium delivery;3;MA;"health_beauty ";2;196,44
0;14;medium delivery;3;MA;"sports_leisure ";2;372,34
0;10;medium delivery;3;MA;"telephony ";1;283,53
0;12;medium delivery;3;MA;"toys ";1;105,01
0;11;medium delivery;3;MA;"watches_gifts ";1;85,85
0;7;medium delivery;3;MG;"agro_industry_and_commerce ";1;252,53
0;9;medium delivery;3;MG;"air_conditioning ";2;767,95
0;9;medium delivery;3;MG;"audio ";2;163,58
0;10;medium delivery;3;MG;"auto ";18;3141
0;9;medium delivery;3;MG;"baby ";20;3479,48
0;10;medium delivery;3;MG;"bed_bath_table ";64;8620,39
0;8;medium delivery;3;MG;"books_general_interest ";1;74,16
0;12;medium delivery;3;MG;"books_technical ";1;102,36
0;13;medium delivery;3;MG;"christmas_supplies ";1;101,26
0;14;medium delivery;3;MG;"cine_photo ";1;107
0;10;medium delivery;3;MG;"computers ";1;1479,51
0;9;medium delivery;3;MG;"computers_accessories ";30;4327,54
0;11;medium delivery;3;MG;"consoles_games ";4;300,93
0;9;medium delivery;3;MG;"construction_tools_construction ";6;1142,84
0;10;medium delivery;3;MG;"construction_tools_lights ";2;451,21
0;10;medium delivery;3;MG;"cool_stuff ";20;3703,87
0;7;medium delivery;3;MG;"costruction_tools_tools ";1;43,98
0;10;medium delivery;3;MG;"electronics ";16;985,83
0;12;medium delivery;3;MG;"fashio_female_clothing ";1;80,1
0;9;medium delivery;3;MG;"fashion_bags_accessories ";9;1099,65
0;9;medium delivery;3;MG;"fashion_shoes ";3;185,53
0;8;medium delivery;3;MG;"fashion_underwear_beach ";1;170,84
0;9;medium delivery;3;MG;"fixed_telephony ";1;37,22
0;7;medium delivery;3;MG;"food ";3;223,28
0;12;medium delivery;3;MG;"food_drink ";2;292,08
0;10;medium delivery;3;MG;"furniture_decor ";32;3538,1
0;11;medium delivery;3;MG;"furniture_living_room ";1;93,81
0;9;medium delivery;3;MG;"garden_tools ";20;3309,06
0;10;medium delivery;3;MG;"health_beauty ";36;4824,54
0;10;medium delivery;3;MG;"home_appliances ";3;192,84
0;11;medium delivery;3;MG;"home_confort ";3;459,66
0;9;medium delivery;3;MG;"home_construction ";2;397,75
0;9;medium delivery;3;MG;"housewares ";31;4115,8
0;8;medium delivery;3;MG;"industry_commerce_and_business ";1;152,28
0;12;medium delivery;3;MG;"kitchen_dining_laundry_garden_furniture ";2;797,78
0;10;medium delivery;3;MG;"luggage_accessories ";6;794,95
0;12;medium delivery;3;MG;"market_place ";2;123,85
0;10;medium delivery;3;MG;"musical_instruments ";3;339,02
0;10;medium delivery;3;MG;"office_furniture ";6;997
0;10;medium delivery;3;MG;"perfumery ";8;1206,9
0;9;medium delivery;3;MG;"pet_shop ";7;1027,35
0;12;medium delivery;3;MG;"signaling_and_security ";1;72,18
0;12;medium delivery;3;MG;"small_appliances ";2;436,94
0;10;medium delivery;3;MG;"sports_leisure ";39;5052,48
0;10;medium delivery;3;MG;"stationery ";5;640,85
0;14;medium delivery;3;MG;"tablets_printing_image ";1;227,72
0;10;medium delivery;3;MG;"telephony ";26;2090,41
0;10;medium delivery;3;MG;"toys ";16;2310,92
0;12;medium delivery;3;MG;unknown;6;452,32
0;9;medium delivery;3;MG;"watches_gifts ";26;4354,05
0;14;medium delivery;3;MS;"auto ";1;227,47
0;12;medium delivery;3;MS;"bed_bath_table ";2;409,29
0;10;medium delivery;3;MS;"computers_accessories ";1;66,96
0;8;medium delivery;3;MS;"construction_tools_construction ";1;580,58
0;9;medium delivery;3;MS;"construction_tools_lights ";1;102,48
0;8;medium delivery;3;MS;"cool_stuff ";2;244,18
0;9;medium delivery;3;MS;"garden_tools ";1;50,95
0;9;medium delivery;3;MS;"housewares ";1;239,32
0;11;medium delivery;3;MS;"toys ";2;525,33
0;12;medium delivery;3;MS;"watches_gifts ";2;616,82
0;13;medium delivery;3;MT;"auto ";2;240,32
0;11;medium delivery;3;MT;"baby ";4;255,63
0;12;medium delivery;3;MT;"bed_bath_table ";2;414,86
0;14;medium delivery;3;MT;"computers_accessories ";1;56,69
0;12;medium delivery;3;MT;"cool_stuff ";2;763,24
0;11;medium delivery;3;MT;"furniture_decor ";1;59,22
0;10;medium delivery;3;MT;"health_beauty ";3;417,84
0;11;medium delivery;3;MT;"housewares ";2;217,67
0;14;medium delivery;3;MT;"office_furniture ";1;118,07
0;14;medium delivery;3;MT;"signaling_and_security ";1;3242,84
0;14;medium delivery;3;MT;"stationery ";1;88,72
0;13;medium delivery;3;MT;"tablets_printing_image ";1;35,7
0;14;medium delivery;3;MT;"telephony ";2;275,67
0;13;medium delivery;3;MT;"toys ";1;72,87
0;9;medium delivery;3;MT;"watches_gifts ";2;1139,08
0;11;medium delivery;3;PA;"auto ";2;179,27
0;8;medium delivery;3;PA;"baby ";2;666,06
0;13;medium delivery;3;PA;"computers_accessories ";2;149,27
0;12;medium delivery;3;PA;"electronics ";1;118,12
0;12;medium delivery;3;PA;"furniture_decor ";1;155,64
0;12;medium delivery;3;PA;"health_beauty ";2;280,78
0;14;medium delivery;3;PA;"office_furniture ";1;172,57
0;10;medium delivery;3;PA;"small_appliances ";1;1079,71
0;13;medium delivery;3;PA;"sports_leisure ";1;167,42
0;11;medium delivery;3;PA;"stationery ";1;183,43
0;11;medium delivery;3;PA;"telephony ";1;36,62
0;12;medium delivery;3;PA;"watches_gifts ";2;1067,22
0;13;medium delivery;3;PB;"auto ";1;180,62
0;10;medium delivery;3;PB;"bed_bath_table ";1;79,06
0;10;medium delivery;3;PB;"computers ";1;657,63
0;10;medium delivery;3;PB;"computers_accessories ";2;197,58
0;13;medium delivery;3;PB;"consoles_games ";1;257,43
0;11;medium delivery;3;PB;"cool_stuff ";1;561,66
0;9;medium delivery;3;PB;"health_beauty ";2;297,67
0;11;medium delivery;3;PB;"housewares ";1;122,83
0;13;medium delivery;3;PB;"telephony ";1;919,38
0;12;medium delivery;3;PE;"auto ";1;102,11
0;10;medium delivery;3;PE;"baby ";4;566,97
0;11;medium delivery;3;PE;"bed_bath_table ";3;407,01
0;12;medium delivery;3;PE;"computers_accessories ";3;282,13
0;13;medium delivery;3;PE;"construction_tools_safety ";1;480,33
0;11;medium delivery;3;PE;"cool_stuff ";2;290,16
0;13;medium delivery;3;PE;"fashion_bags_accessories ";2;109,6
0;13;medium delivery;3;PE;"furniture_decor ";1;387,27
0;10;medium delivery;3;PE;"garden_tools ";1;579,93
0;11;medium delivery;3;PE;"health_beauty ";6;819,92
0;9;medium delivery;3;PE;"housewares ";2;104,81
0;10;medium delivery;3;PE;"pet_shop ";2;169,32
0;12;medium delivery;3;PE;"sports_leisure ";4;869,35
0;14;medium delivery;3;PE;"stationery ";1;26,94
0;10;medium delivery;3;PE;"telephony ";4;428,54
0;9;medium delivery;3;PE;"toys ";1;163,88
0;12;medium delivery;3;PE;"watches_gifts ";4;698,58
0;11;medium delivery;3;PI;"agro_industry_and_commerce ";1;301,76
0;8;medium delivery;3;PI;"audio ";1;54,05
0;13;medium delivery;3;PI;"bed_bath_table ";2;214,58
0;12;medium delivery;3;PI;"computers_accessories ";1;128,89
0;14;medium delivery;3;PI;"fashion_bags_accessories ";1;45,7
0;12;medium delivery;3;PI;"pet_shop ";1;294,29
0;14;medium delivery;3;PI;"sports_leisure ";1;191,11
0;13;medium delivery;3;PI;"telephony ";2;85,19
0;11;medium delivery;3;PI;"toys ";2;221,27
0;13;medium delivery;3;PI;"watches_gifts ";3;831,65
0;12;medium delivery;3;PR;"air_conditioning ";1;449,74
0;12;medium delivery;3;PR;"audio ";2;290,54
0;9;medium delivery;3;PR;"auto ";7;839,42
0;10;medium delivery;3;PR;"baby ";8;700,42
0;9;medium delivery;3;PR;"bed_bath_table ";18;2636,4
0;9;medium delivery;3;PR;"books_technical ";1;50,23
0;10;medium delivery;3;PR;"computers_accessories ";11;2638,68
0;10;medium delivery;3;PR;"consoles_games ";2;66,22
0;7;medium delivery;3;PR;"construction_tools_construction ";2;141,91
0;11;medium delivery;3;PR;"construction_tools_lights ";1;138,72
0;10;medium delivery;3;PR;"cool_stuff ";11;2373,23
0;14;medium delivery;3;PR;"costruction_tools_garden ";1;424,82
0;10;medium delivery;3;PR;"electronics ";10;484,2
0;9;medium delivery;3;PR;"fashion_bags_accessories ";5;643,46
0;9;medium delivery;3;PR;"furniture_decor ";15;1964,32
0;11;medium delivery;3;PR;"furniture_living_room ";2;252,03
0;9;medium delivery;3;PR;"garden_tools ";4;583,24
0;9;medium delivery;3;PR;"health_beauty ";18;2450,18
0;8;medium delivery;3;PR;"home_appliances ";1;170,43
0;10;medium delivery;3;PR;"home_confort ";2;202,62
0;11;medium delivery;3;PR;"home_construction ";2;274,46
0;10;medium delivery;3;PR;"housewares ";14;1583,44
0;9;medium delivery;3;PR;"industry_commerce_and_business ";1;133,17
0;9;medium delivery;3;PR;"kitchen_dining_laundry_garden_furniture ";1;99,04
0;11;medium delivery;3;PR;"luggage_accessories ";2;197,07
0;9;medium delivery;3;PR;"music ";1;34,33
0;9;medium delivery;3;PR;"musical_instruments ";1;316,57
0;12;medium delivery;3;PR;"office_furniture ";1;878,28
0;11;medium delivery;3;PR;"perfumery ";8;1049,55
0;10;medium delivery;3;PR;"pet_shop ";4;380,32
0;9;medium delivery;3;PR;"sports_leisure ";17;3198,43
0;13;medium delivery;3;PR;"stationery ";1;145,79
0;10;medium delivery;3;PR;"telephony ";12;623,31
0;8;medium delivery;3;PR;"toys ";7;525,46
0;8;medium delivery;3;PR;unknown;4;411,18
0;9;medium delivery;3;PR;"watches_gifts ";11;2371,89
0;9;medium delivery;3;RJ;"agro_industry_and_commerce ";2;1028,04
0;11;medium delivery;3;RJ;"air_conditioning ";1;207
0;11;medium delivery;3;RJ;"art ";3;373,29
0;10;medium delivery;3;RJ;"auto ";18;2853,37
0;10;medium delivery;3;RJ;"baby ";14;1760,1
0;11;medium delivery;3;RJ;"bed_bath_table ";54;6732,54
0;9;medium delivery;3;RJ;"books_technical ";1;61,33
0;12;medium delivery;3;RJ;"cds_dvds_musicals ";1;61,11
0;10;medium delivery;3;RJ;"computers_accessories ";25;3621,61
0;10;medium delivery;3;RJ;"consoles_games ";1;30,13
0;9;medium delivery;3;RJ;"construction_tools_construction ";3;701,61
0;10;medium delivery;3;RJ;"construction_tools_lights ";1;91,39
0;11;medium delivery;3;RJ;"cool_stuff ";15;2181,13
0;11;medium delivery;3;RJ;"electronics ";10;430,79
0;11;medium delivery;3;RJ;"fashion_bags_accessories ";4;410,59
0;12;medium delivery;3;RJ;"fashion_male_clothing ";1;64,09
0;12;medium delivery;3;RJ;"fashion_shoes ";1;51,69
0;7;medium delivery;3;RJ;"food ";2;241,08
0;9;medium delivery;3;RJ;"food_drink ";3;461,59
0;10;medium delivery;3;RJ;"furniture_decor ";28;3913,39
0;11;medium delivery;3;RJ;"furniture_living_room ";3;367,53
0;9;medium delivery;3;RJ;"garden_tools ";15;2982,46
0;10;medium delivery;3;RJ;"health_beauty ";29;4090,38
0;11;medium delivery;3;RJ;"home_appliances ";4;216,33
0;11;medium delivery;3;RJ;"home_appliances_2 ";2;895,9
0;12;medium delivery;3;RJ;"home_confort ";3;392,94
0;14;medium delivery;3;RJ;"home_construction ";1;53,93
0;10;medium delivery;3;RJ;"housewares ";33;4314,88
0;11;medium delivery;3;RJ;"industry_commerce_and_business ";2;395,41
0;10;medium delivery;3;RJ;"kitchen_dining_laundry_garden_furniture ";1;54,93
0;10;medium delivery;3;RJ;"luggage_accessories ";2;133,41
0;10;medium delivery;3;RJ;"market_place ";3;240,14
0;13;medium delivery;3;RJ;"music ";1;350,54
0;11;medium delivery;3;RJ;"office_furniture ";4;663,71
0;10;medium delivery;3;RJ;"perfumery ";10;829,78
0;11;medium delivery;3;RJ;"pet_shop ";3;306,21
0;7;medium delivery;3;RJ;"small_appliances ";1;1140,23
0;9;medium delivery;3;RJ;"sports_leisure ";26;3045,52
0;8;medium delivery;3;RJ;"stationery ";9;858,13
0;9;medium delivery;3;RJ;"telephony ";22;2016,22
0;10;medium delivery;3;RJ;"toys ";13;1929,51
0;10;medium delivery;3;RJ;unknown;5;954,64
0;9;medium delivery;3;RJ;"watches_gifts ";30;5455,97
0;9;medium delivery;3;RN;"auto ";1;178,52
0;12;medium delivery;3;RN;"baby ";1;71,01
0;13;medium delivery;3;RN;"bed_bath_table ";1;57,39
0;7;medium delivery;3;RN;"cool_stuff ";1;210,42
0;11;medium delivery;3;RN;"garden_tools ";1;97,87
0;8;medium delivery;3;RN;"health_beauty ";2;582,11
0;13;medium delivery;3;RN;"housewares ";2;271,94
0;10;medium delivery;3;RN;"small_appliances ";1;142,27
0;9;medium delivery;3;RN;"telephony ";2;110,19
0;10;medium delivery;3;RN;"watches_gifts ";3;1183,02
0;14;medium delivery;3;RO;"auto ";1;54,05
0;9;medium delivery;3;RO;"cool_stuff ";1;93,78
0;12;medium delivery;3;RO;"furniture_decor ";2;194,86
0;9;medium delivery;3;RO;"garden_tools ";1;188,82
0;14;medium delivery;3;RO;"stationery ";1;225,19
0;11;medium delivery;3;RO;"telephony ";1;44,83
0;13;medium delivery;3;RO;"toys ";1;109,8
0;12;medium delivery;3;RS;"audio ";1;34
0;11;medium delivery;3;RS;"auto ";5;751,49
0;11;medium delivery;3;RS;"baby ";4;1231,44
0;11;medium delivery;3;RS;"bed_bath_table ";28;4357,96
0;13;medium delivery;3;RS;"christmas_supplies ";1;39,69
0;14;medium delivery;3;RS;"computers ";1;710,22
0;10;medium delivery;3;RS;"computers_accessories ";14;1441,07
0;9;medium delivery;3;RS;"consoles_games ";5;457,66
0;11;medium delivery;3;RS;"construction_tools_construction ";1;90
0;10;medium delivery;3;RS;"construction_tools_lights ";2;107,42
0;11;medium delivery;3;RS;"cool_stuff ";9;1099
0;10;medium delivery;3;RS;"electronics ";4;147,95
0;11;medium delivery;3;RS;"fashion_bags_accessories ";6;439,47
0;10;medium delivery;3;RS;"fixed_telephony ";2;103,13
